0	0.160147654198358	0.150194302692207
0.0500000000000000	0.158352299259532	0.145911651410110
0.100000000000000	0.157272588787121	0.142313262460602
0.150000000000000	0.156604272698858	0.139270119778033
0.200000000000000	0.156073225937900	0.136658200069214
0.250000000000000	0.155435448472820	0.134358472813410
0.300000000000000	0.154477065297611	0.132256900262345
0.350000000000000	0.153014326431684	0.130244437440201
0.400000000000000	0.150893606919873	0.128217032143617
0.450000000000000	0.147991406832426	0.126075624941689
0.500000000000000	0.144214351265015	0.123726149175973
0.550000000000000	0.139499190338727	0.121079530960479
0.600000000000000	0.133812799200071	0.118051689181678
0.650000000000000	0.127152178020975	0.114563535498495
0.700000000000000	0.119544451998785	0.110540974342315
0.750000000000000	0.111046871356267	0.105914902916981
0.800000000000000	0.101746811341605	0.100621211198791
0.850000000000000	0.0917617722284043	0.0946007819365034
0.900000000000000	0.0812393793156879	0.0877994906513319
0.950000000000000	0.0703573829278984	0.0801682056369489
1	0.0593236584148974	0.0716627879594840
1.05000000000000	0.0483762061519659	0.0622440914575246
1.10000000000000	0.0377831515398040	0.0518779627421153
1.15000000000000	0.0278427450045311	0.0405352411967586
1.20000000000000	0.0188833619976856	0.0281917589774143
